,address,tokens_bought,tokens_sold,total_transactions,unique_tokens_bought,unique_tokens_sold,net_posters
317,0xf7b3e7e00f7b6d0e259ffb82f2d5a130dfd021f1,14,14,28,14,14,0
318,0x6c9daebc327eeea312651b7e960f67844b502aa4,14,14,28,14,14,0
319,0xfd1857ebe281afcfb611de8a5fd7067add98ca9b,14,14,28,14,14,0
320,0xb429279d1e233163afbe85ecf0e3c48522eccb06,14,14,28,14,14,0
321,0xbad2e065edc215cb54a0e78391fb2abcb173f77d,14,14,28,14,14,0
322,0x45ddb9963ca4df1cceb612a59cb916c8bde48929,14,14,28,14,14,0
323,0x3a4364b7f20ea1a9817286123a6ffce37f096b58,14,14,28,14,14,0
324,0xdacae910e48a3cf43476d3de8eb6eeb0bf195c87,14,14,28,14,14,0
325,0x548efce69bb82a16f3911a86a65384327c99c3ab,14,14,28,14,14,0
326,0x9f68273597bf21f3106972547af2f0b6b57542a7,14,14,28,14,14,0
327,0x291fca3c66ef7a227aafeeab3a8f46014952c13b,14,14,28,14,14,0
328,0xcb1ce445d01d0bcd07236a77c895e09c3abe3b34,22,6,28,22,6,16
329,0x04028198e451f64212c33ca22cb3b1fba6272459,14,14,28,14,14,0
330,0x1d52a12543a3998f1f694c693b0d379a2fc34eeb,14,14,28,14,14,0
331,0x30df16cd7d612c5b25beb0331486b127a42ac371,14,14,28,14,14,0
332,0xf20123041e29c3371eeb5a720c3664c31f5db8af,26,2,28,26,2,24
333,0x856750961732cbead1e289e04c57027bb368fcc0,14,14,28,14,14,0
334,0xe1412eb3a56502c5322eddf4fd6b63097fe9f08e,14,13,27,13,12,1
335,0xa8a9e2c366c56ce3968bbac981d1a063e58dfa85,14,13,27,14,13,1
336,0x38c614caa1e0757e9d71aa95a126c8579be8ea49,13,13,26,13,13,0
337,0xaede1f30b4a094da197538f61a45fdfeac17553b,17,9,26,17,9,8
338,0x5d2b843a7ec8b6338466cd4e9ce673f380c50417,13,13,26,13,13,0
339,0x2bdf1a698d39a4358e2c162deacc038fadb8a9d5,13,13,26,13,13,0
340,0xcd7a0680c14b13618bf119ff899ed10ca4dbcccc,13,13,26,13,13,0
341,0x0a862efcbfcb4f63ee339950bd2414062107e079,13,13,26,12,12,0
342,0xf340c9c43bbc8127dad9eb704530d0e2f870db69,13,13,26,13,13,0
343,0xf2dc889af25be2dd498ce0fef3e1e1d601b74a64,13,13,26,13,13,0
344,0x1680496ed8aa4b149a74525a704ef192a2d8a159,13,13,26,13,13,0
345,0x8dfa5ece3aaa642ae4f70381ba74479371577d64,13,13,26,13,13,0
346,0xb5e34552f32ba9226c987769bf6555a538510ba8,13,13,26,13,13,0
347,0x47b20272ebee4233aad387dd88aa80ddaf55032b,13,13,26,13,13,0
348,0x949710d6ff4d3d8030694b5582126bad57250066,16,10,26,16,10,6
349,0x5348995a0b7f217a209b96c280d048b41d24355b,13,13,26,13,13,0
350,0x4506a7820c4ce2cc7044e7251d865c9e91067f5c,13,13,26,12,12,0
351,0xa56f136730e3112543a045c178b4f6fb2932cc40,13,13,26,13,13,0
352,0xe7493c3fddd57e85ef36043ac02b44b35be22010,13,13,26,13,13,0
353,0x9e4ec32d0cb9663faee42724a5d194d1d7317fb9,13,13,26,13,13,0
354,0x01c12063b7b5b783a989a60af9f9f06534307a2d,17,9,26,17,9,8
355,0xdc3bfa420089593e366f6fb4ecfde6c8753b834c,13,13,26,13,13,0
356,0x54cd47c2f0fb09c468e15344fd68c54272d57246,13,13,26,13,13,0
357,0x428b0714aecc9c5e9c09d47e54bb04910486f22f,13,13,26,9,9,0
358,0xe317c793ebc9d4a3732ca66e5a8fc4ffc213b989,14,12,26,14,12,2
359,0x7e5ccbf79f81baf0430a9ed8208580c7157f143c,13,13,26,13,13,0
360,0xed53fb8fde21e099dd8c5fee4568cf2fb92fde6f,13,12,25,13,12,1
361,0x7a403e1a481235b10f92d950809baa8b705d7be0,14,11,25,14,11,3
362,0x9e0e08194a582ac0defe387a36f8c9fc55e4c443,13,12,25,13,12,1
363,0x29e3ddf94d76c97fcd43d07fc8b15a03ad233a40,13,12,25,13,12,1
364,0x30da14e3f22b95fb926754e0d308714005ff1825,14,11,25,14,11,3
365,0x2ae0c7bda14523fc6cc58d10150779517108f731,13,12,25,13,12,1
366,0x3991b2303bf6e77919018ffec0526712e7f7b3ce,15,10,25,15,10,5
367,0xd1a8dfbd03e944080f7f136d966fb62226b603f7,12,12,24,12,12,0
368,0xbb1f834ba7c03e1d48e12b4a05916b8fb1983f20,15,9,24,15,9,6
369,0x7eff4b1f4e492694a07c44e6a3f80b60b9b80f19,12,12,24,12,12,0
370,0x85f9758c1092e317202f43af15c1a771218a29e4,12,12,24,12,12,0
371,0x91fa982255f24f7cb841c6218a08177241777ade,12,12,24,12,12,0
372,0xc0cd81fd027282a1113a1c24d6e38a7ced2a1537,12,12,24,12,12,0
373,0x82e8460633241331c64d447d33c750c534841775,12,12,24,12,12,0
374,0x6ae7cfbec84d2687abe0dad44602bc1f2f61b83a,12,12,24,12,12,0
375,0x3119a5bf3ce136b2ea82969a26e5f570c0319209,12,12,24,12,12,0
376,0xb9eb79e3e735ee636255dd8d65872a1287744e33,12,12,24,12,12,0
377,0x0e20de7b8a72f6aff5823de0e695c38186d7c701,12,12,24,12,12,0
378,0xaadf7e0654551fdbbf7a64c28b49aefb15bfec30,12,12,24,12,12,0
379,0xa53a6fe2d8ad977ad926c485343ba39f32d3a3f6,12,12,24,12,12,0
380,0x713256418b31dbc8c4da8dc863a345e5f5f6ad3d,12,12,24,12,12,0
381,0xed7b41ed2a2439ac71314767c5309f09b533de99,12,12,24,12,12,0
382,0xda714bfafbc2b139bf6e91d9809fac5a104a9798,12,12,24,10,10,0
383,0x1595fef58921bc13e379fd8f27e5cd7eb7e4c04a,12,12,24,12,12,0
384,0xc70b0b44e47e8604b4234f2d2d8e79540b0cf64b,12,12,24,12,12,0
385,0x80ca7506d17f140f8a510f4554a96abcccdf0a19,12,12,24,12,12,0
386,0xf8915e2e655d594f87f1bf61c78b10692a3da4c2,12,12,24,12,12,0
387,0x3055d970653a2d1785a989d2699ea50c0c96f159,12,12,24,12,12,0
388,0x411175b4f145170ff539ae4d7c6a8ff9e85f1c66,12,12,24,12,12,0
389,0x74f3386cd4b03c27c3ab5360f8296764717a0132,12,12,24,12,12,0
390,0x942840c3ccde32dca3028ea7f0b921617f5b0cac,12,12,24,12,12,0
391,0x2646368f79e213fa44e3904706272fe1dc8ec1e5,12,12,24,12,12,0
392,0x468d1ef7a1204d592537dab35794aac640c97505,12,12,24,12,12,0
393,0xd1afbe4da2a5adc6faf30fcbea9e4eea0ba8c70a,12,12,24,12,12,0
394,0xe4f44bc4520d3161bef03f62967bc361082b3ae0,12,12,24,12,12,0
395,0x1063da52963e51e5121ae7710d85fac52e75d4d7,12,12,24,12,12,0
396,0xa5bd4fa2db60afdf5cf57c6c2ea40beef982caae,12,12,24,12,12,0
397,0xf229617126be90b7ab4ae9fe5967c54ed7111144,12,12,24,12,12,0
398,0x0cac9c3d7196f5bbd76fadcd771fb69b772c0f9d,12,12,24,12,12,0
399,0xe524f93e5dab234dfa56ef67f846119400df8cee,12,11,23,12,11,1
400,0x07b3182ca08ee999c6cef2238e750ad6d7ff7bef,12,11,23,12,11,1
401,0x0305c9ffddee4de26c53c49afde4480bc24d8aca,16,7,23,14,6,9
402,0xf561f98c2a149a5d8fe1dc2a6c79dd0a58782bc2,19,4,23,19,4,15
403,0xa0bf5b240634918c70d4ec9384dbd0111ef40b42,23,0,23,23,0,23
404,0x30967a7eac407221b57736f5258d7874853eda65,14,9,23,14,9,5
405,0x373d0b1ea96745c2706f73731a2a0d0c6892b5b5,11,11,22,11,11,0
406,0x92966e275864606cb14dc074733748b088881ce4,11,11,22,11,11,0
407,0x99a9fefa7a88347df455b389b7bf07c83b5a66eb,11,11,22,11,11,0
408,0x8989a26d82c14fc96e8c2abf3e8d60fc3c3f5eb3,11,11,22,11,11,0
409,0x78e1155e432bc948f149d5de6789d0a056c31d96,11,11,22,11,11,0
410,0xffd763f0cc724a31e655fe9b17eec5846ced50f1,11,11,22,11,11,0
411,0xb7707b8e88241e77064725099113896bed5c3ed0,12,10,22,12,10,2
412,0xc2a8467394de4bf13e13df1b431ed7c6637a7ab9,11,11,22,11,11,0
413,0xf968a5de2019de1f0a8f53758dd137ae5c9efbc9,11,11,22,6,6,0
414,0xe27953e859203598387968f04f55fd130a234c67,11,11,22,11,11,0
415,0x37dd733885b76beb617abf2c790c1a75eab6f82a,11,11,22,11,11,0
416,0x0e71c843ce2c374e3b7bec768fd3abc8b7465b56,11,11,22,11,11,0
417,0x74e06afdda6002abe61031c7812d9e05347ec76d,11,11,22,11,11,0
418,0xfa4dfbe7b012b1d92fdd5544f30518bb58bd41ce,11,11,22,11,11,0
419,0xc1d4bfd94909b589bee19062e375d17bbd5e6799,11,11,22,11,11,0
420,0xc3cecaebea0ec24705094b3b19e3f6c7c73621f1,11,11,22,11,11,0
421,0x51635999dfa5b6ae3a6cdaaacceb23d2530cad6f,11,11,22,11,11,0
422,0x1df6e2636e29f50e29f4fb1ff7a9b1899108b0c5,11,11,22,11,11,0
423,0xd68f38993965c59959647790d3771edda7ede0b8,11,11,22,11,11,0
424,0x9a44f04d352272733afa5850f5495b56882baa1f,13,9,22,13,9,4
425,0xbefc26b9751aec727c8fc24a7884d9fb7caad928,11,11,22,11,11,0
426,0x0b66fbc6aa8560e60e6658bae4c26526dcae0f16,11,11,22,11,11,0
427,0x9ddc50405351de925f8ff8349391ca0276b90528,11,11,22,11,11,0
428,0xc9293889010bd48211c55b8eb7c503003a9dc2a5,11,11,22,11,11,0
429,0xc58472f7a2c99ee540bbb0960ebc19dc71c872c1,11,11,22,11,11,0
430,0x6df382c91387f616168b16b45b55df7fb19f51ca,11,11,22,11,11,0
431,0x445851d90dba5bc935d7420aa2de3be4881314e4,11,11,22,11,11,0
432,0xd63f36d925f4fe8cdc260e5a5f0e116e70a5601f,11,11,22,10,10,0
433,0xb012a1ef32663585e064e193fb8eb82125292f8d,11,11,22,11,11,0
434,0xb343ce826d94bb2fb32b913d104d4ccd0c3761c3,11,11,22,8,8,0
435,0x2ee8670d2b936985d5fb1ee968810c155d3bb9ca,11,11,22,11,11,0
436,0x0b54b916e90b8f28ad21da40638e0724132c9c93,11,11,22,11,11,0
437,0x6d5ef1551402be775bab6d6639c00cf5b6badccc,11,11,22,11,11,0
438,0xb12f1f37767d19d63ca5a9889da95cb396c957eb,11,11,22,11,11,0
439,0x67c2952229d829b8bc40ba3c957e943d884fc739,11,11,22,11,11,0
440,0x208280e826d0195abae7177c9408ad795465e364,11,11,22,11,11,0
441,0xbfc5b98320d10a3af1931aa46f658fff44f457c1,11,11,22,11,11,0
442,0x82e1de949df695aaa8053f53008320f8ead52814,11,11,22,11,11,0
443,0xd5112e126c740468335fa405159a173fc62d9279,11,11,22,11,11,0
444,0x20fe4ef4fcb11199bb40ad56410103686b24308f,11,11,22,11,11,0
445,0x2dfb5dc942280be73315cbab54b099c2541a0482,11,11,22,11,11,0
446,0x1342bbc68bf277c41282cf79f49240314d4f22e7,11,11,22,11,11,0
447,0x9d9d6cf4fa053726c0335b614cb3ae04cabadc0e,11,11,22,11,11,0
448,0xbb030a0408edc41f3c61ba3f132c06e93eda68f4,11,11,22,11,11,0
449,0x4b1b4e64f02ac9928b206433ab0a8f15da892659,11,11,22,11,11,0
450,0xc8018f1f750b4591ea16a49c0f5656f2e2393e79,11,11,22,11,11,0
451,0x5378e749d3c7f7507bb6cd40d4b4a4e806e5af35,11,11,22,8,8,0
452,0x74e1c69f28f6394a57b802a64337a363ccb5807c,11,11,22,11,11,0
453,0x05a0f54eed3da6ada514b9a7a5e4a8d3a128d3a0,11,11,22,11,11,0
454,0xc80824e1a48cfac44851048b2de463784b0a42bd,11,11,22,10,10,0
455,0x655e156f0336081e65e87859054dc253ce7b4a4a,11,11,22,11,11,0
456,0xb71b13b85d2c094b0fdec64ab891b5bf5f110a8e,11,11,22,11,11,0
457,0x94db5f225a1f6968cd33c84580c0adae52a04edf,11,11,22,11,11,0
458,0x9db356de148b77b8b8690338858b8f0d2d17b342,11,11,22,11,11,0
459,0xb6321c5e3d0a97b8d4218bc15ec95bd8d1f7d639,11,11,22,11,11,0
460,0xd918252c46bf5d399ce827151b422810388c79ec,11,10,21,11,10,1
461,0x0dbaf988cf8d2b20f711f60a0d7e2b10cc439b0f,11,10,21,11,10,1
462,0x38a03809edbfc4305012a9a1617d79bcc6e2cf7a,11,10,21,11,10,1
463,0xcb945057901fc1c17ecce4a4eec760057c6a28a2,11,10,21,11,10,1
464,0x058a9bbaa8e8e4dbd3defb383aee69d617e83d6a,21,0,21,21,0,21
465,0x810fd1bc4674eb55db40fa63a68b874890c9c6f6,11,10,21,11,10,1
466,0x0033009100ef46b4585949ec68fe7093c7a71ace,11,10,21,11,10,1
467,0xce57461b057ffe346faf9a13597ebd61da705ad4,11,10,21,11,10,1
468,0xa1d03c006d5b25778aeeb6e52c23b3dfbdb545b6,11,10,21,11,10,1
469,0x6fba1aac65478fa7f269c668b82977612ea9cb95,11,10,21,11,10,1
470,0xea73355b39ded90d5bf3e9e09a02d8e0dc9f354a,11,10,21,11,10,1
471,0xf82d46e02dd50c280050d45f22d7e22aceb0f0ae,10,10,20,10,10,0
472,0x21ed7503e135feafb5328320b0eb7144da5d3a60,10,10,20,10,10,0
473,0x5a9ef14b49a991082ac388f071db5a7e9af2d7ea,10,10,20,10,10,0
474,0xc146375b4271b1c6a13eb3d2325fa99a9db89407,17,3,20,17,3,14
475,0xce4b6b9be8ad4726b84b37951a3147c64d20e14d,10,10,20,10,10,0
476,0xc5b527eceb8d9aa8ee80acf3945af638eb058dc0,11,9,20,11,9,2
477,0x55b63a0b5f2ad8c6cf961e0bb360bb59685a0286,10,10,20,10,10,0
478,0x13747adca0ce7e7f6aa661718a07e4c74e62ed19,10,10,20,9,9,0
479,0x19e02b992c0295d27eecff941d5dbfaf85409d86,10,10,20,10,10,0
480,0x7a69c8f19879f0400bc9c542700f0ae5839f574c,10,10,20,10,10,0
481,0xed8f8062d84de83f2b5fe22fdaa2c796e331dd3a,10,10,20,10,10,0
482,0x9f1ea1ea59b8f5216df60b91ca0daaf6970d421a,10,10,20,10,10,0
483,0x31febcd3b2b026c586148b4bceaac1810ede5788,10,10,20,10,10,0
484,0xc32c9d183cf89f4746f000797542f46f6aa8cd1d,10,10,20,10,10,0
485,0xbc4bbd7a2ce9001ca18324602ac66733731656ed,10,10,20,9,9,0
486,0x88f5df25f42932d04af6e9b2d6958acc48436326,10,10,20,10,10,0
487,0x996a8f421435cf1f4e20f593facc87b18f1b95bd,10,10,20,10,10,0
488,0xf72139da1a5b6eb49a45b4392b0256e366c9a830,10,10,20,9,9,0
489,0x06636ffd74a165eb99538d8bde0aa1a407d94afe,20,0,20,20,0,20
490,0x77f6821146cce5993282d940eef472c4b09d7537,10,10,20,10,10,0
491,0xe05b8e8a829e506a10b0170f2da608171f841eb8,10,10,20,10,10,0
492,0x66189384ffa71f40f2ab11388ee125ee6d4ec6d7,10,10,20,10,10,0
493,0x53dda1c53e09b87cc70e8c7d30362b1377aa887d,10,10,20,10,10,0
494,0x8fe18721d85ff2b343013aabd005d5edc294bfaf,10,10,20,10,10,0
495,0xdc2833bdcb68820dd8270714fe3056012f4b40d0,14,6,20,14,6,8
496,0x3c689b2abca1a6e7bc47553788ba7b42ce062262,10,10,20,10,10,0
497,0x0920c2148cacc810fe7b16b04055ca2e31950d11,14,6,20,14,6,8
498,0x5b8149f0c8c3942724f4e404390c14d7277b5214,10,10,20,10,10,0
499,0x9219efbefb2c0a6ecf027e10cee3710dd7399801,10,10,20,10,10,0
500,0x43be1a7b43855ee0f2646a94786a33ed9e86c2e7,10,10,20,10,10,0
501,0xb5d2b5377c4d4d907fba39f7c0d3684d1e6dcdb3,10,10,20,10,10,0
502,0xf4ce3f01788a6066d38145ca5995f68ed9128e61,10,10,20,10,10,0
503,0x726fde01eba8b3896059e86f556bd2685a41efc6,10,10,20,10,10,0
504,0x05bca84ffc1cfb5bf6f9d683f822decf394acbd0,11,9,20,11,9,2
505,0xa3dad1539552e217dac46f66399323d03165d3e3,10,10,20,10,10,0
506,0x51ba20246ab97e5cb84a55cbfa5c8bc2f8c630b6,10,10,20,10,10,0
507,0xbc4e7c5d71e9c4404377b0cf22ec9e5391332d09,17,3,20,17,3,14
508,0x63c8e1155e2be1e10041ff56625805abcf1fbf9b,10,10,20,10,10,0
509,0x379fe8ca429bb4d6b6f0c507d9d7dcd79e342772,10,10,20,10,10,0
510,0xdd84ce1adcb3a4908db61a1dfa3353c3974c5a2b,10,10,20,10,10,0
511,0x54a13c5e1f682ac9f506a5cc9fcae47bcf22d1ea,10,9,19,10,9,1
512,0x6e58309cd851a5b124e3a56768a42d12f3b6d104,10,9,19,10,9,1
513,0x9367c167d5663e28bb60c1eeb93f7aab6ca63aea,11,8,19,11,8,3
514,0x06c232f519c6e52845a8294e48e6a85ed5da0184,11,8,19,11,8,3
515,0xf0cee2ebeb8a52884ff83f6c71d6ed75c22e7f20,10,9,19,10,9,1
516,0x3c10ec87d7fb9f2fb1b03878fe73876bd0abcd2d,10,9,19,10,9,1
517,0x61e484b8ba9105f753fc20206e625c86b9ba6830,10,9,19,10,9,1
518,0x68b6fb06a2910b6450144e594a459ef51cda1dc0,10,9,19,10,9,1
519,0xf6f2a0705b9c272294d95577b5dc6d9e08e7c73a,13,6,19,13,6,7
520,0x4f20cbb1149be8839a3554189098b67c21bcb587,11,8,19,11,8,3
521,0xe703f231ab056ecb99c92a1232cc1020acfc72f8,11,8,19,11,8,3
522,0x5dfa160e0f96ce631d28649d02bb7738d69fe761,10,9,19,10,9,1
523,0xd801f7720e533810855739c4296f341da941cd08,9,9,18,9,9,0
524,0xcc795506ec1e366e5f527dbc8e75e8e257edb693,9,9,18,9,9,0
525,0x96797ad7c6be5f8f1f24b1b4f1949b2445d1e349,9,9,18,9,9,0
526,0x31cc7d6cd8a3c863ef090984d5908e194cf8f372,9,9,18,9,9,0
527,0x9eeb25e6c03220b3d03da2f360d61774ef0772fc,9,9,18,9,9,0
528,0x61afb0589527fa9e50873284cc9edfbd412e5f23,9,9,18,9,9,0
529,0x83e925a267c5dc036e7cbb0332bf066f96a4f248,9,9,18,9,9,0
530,0x8f5df0872f19b6c8c416294c69afa3c4fe0f9654,9,9,18,9,9,0
531,0x97e6db3b3e9ef35e68d9622160ab986c74671679,9,9,18,9,9,0
532,0x917aa1fe4ee8154ce8c4eeb8f4768ba615245799,9,9,18,9,9,0
533,0x9a0abcd57493935a1fd880b157a0f9784471ba89,9,9,18,9,9,0
534,0x842ed411f832a8f9dcfe1c6d520e0f0eb145d96e,9,9,18,9,9,0
535,0x8d90cff4ba575266c82ed4b9bc1b5948c12023bc,9,9,18,9,9,0
536,0xd199d767dde774f091abc756781ccd2cbe5425f1,9,9,18,9,9,0
537,0x5fb8b9512684d451d4e585a1a0aabfb48a253c67,12,6,18,12,6,6
538,0xd8a2d2d5e2deb94c4c473dc327cb48efebc50c46,9,9,18,9,9,0
539,0xc0f65b93f77fa896bc60b4ffafa15c34f4cfd06d,9,9,18,8,8,0
540,0x58001a4b6c5789a5a67225d08c37c534dd012d18,9,9,18,9,9,0
541,0xa309e549a70f2aa1b6a403b5364e00517a645ead,9,9,18,9,9,0
542,0x99bdc5a8b8e948d768a094a2e106de14c085a1b8,9,9,18,9,9,0
543,0x36b5dc2084f22956703f5b9cd32036a9b56bee46,9,9,18,5,5,0
544,0x35aa732aaa23e0de00d203cfaf6ec7fec0382d74,9,9,18,9,9,0
545,0x5289812728c0bc0cffaeace11a253cbd48ff9dc3,9,9,18,9,9,0
546,0x7e8209e6e9cdd672d66dbc544d4955163988457e,9,9,18,9,9,0
547,0x2b2b623d5b40e8d5d0932abf4bb383b2b42f69c5,10,8,18,10,8,2
548,0x7ea1bbb279324ce80df2fe1aab658515c312d4d9,9,9,18,9,9,0
549,0xb332c90b5346228c70941c6762badde857e1ef37,9,9,18,9,9,0
550,0xe49099f6fa154eeadb9eca912c384009e8b79cd3,10,8,18,10,8,2
551,0xa38cb7494574433317b482ba4d91789528719b46,9,9,18,9,9,0
552,0x0efc9a7e891e75e4afcf488a608460c3f63e9dc8,10,8,18,10,8,2
553,0x1c2781c07419ba8cd872c7fb589293d86148db92,9,9,18,9,9,0
554,0x90abcf1598ed3077861bcfb3b11efcd1d7277223,9,9,18,9,9,0
555,0xeb7a12fe169c98748eb20ce8286eaccf4876643b,18,0,18,18,0,18
556,0x9ac099f75e24c063f6206198b23a1828025c3037,9,9,18,9,9,0
557,0x37cb8182178aefdd702aea8274d8583b008e7b1f,9,9,18,9,9,0
558,0x245a4a574604036299e499a7f995b2b132b70edd,9,9,18,5,5,0
559,0xba3269e784c087c2c427c62499b5badca6775dcd,9,9,18,9,9,0
560,0xa3b3acf61034ccd05f204e24e5935cea4d291065,9,9,18,9,9,0
561,0x016ab691721a99da1c1489ca0ac8b549eb0f7713,10,8,18,10,8,2
562,0x98a8b03cee14b8e58e1841e54ae4d0aa457ec687,10,8,18,10,8,2
563,0xebcea89d0e3beb500449f7216bb0f456d1fd93cb,9,9,18,9,9,0
564,0xa299842fd0c72ae699b08d0acce721bb738f1fc0,10,7,17,10,7,3
565,0x27ce72001f38c33160d353c919e78cd61ccbed29,9,8,17,9,8,1
566,0xbc6d6db0422fa9e9769ef4bba44f9b4a0e7e2f4d,9,8,17,9,8,1
567,0x5c13deb7c872a1e9498c8e8f610ec1d0276ed94d,17,0,17,17,0,17
568,0x024cdf195a961906277d468a8f55baf0ce293078,11,6,17,11,6,5
569,0x44edc99222071dcc7f27a232a64f33d07b21cca4,11,6,17,9,6,5
570,0x669dcfd6c2c0b267dda08e9478e3e2c9def8b7f2,9,8,17,9,8,1
571,0x96d5f564d347496f3217c2649599bef3a1ad59bc,8,8,16,8,8,0
572,0x9bbb97e44ae7a462b14ced3623e0a09b6df4da1d,8,8,16,8,8,0
573,0xa26c509269f1369de0c56a07b9bd3e0107de8090,10,6,16,10,6,4
574,0x7322ec21a36a5c413f10f43ecbebb7961f9c9734,8,8,16,8,8,0
575,0xa9cc79c0d38782257e3af2ef08182161693723e1,9,7,16,9,7,2
576,0xdfeddc98ae6edcb5f63178a8589f41b6477f6c42,8,8,16,8,8,0
577,0xd48b73aa10c56ef1d827a1057aca174bf1421475,8,8,16,8,8,0
578,0xbcfd27639e8a3b47118439773ac35de7d6801ac2,15,1,16,15,1,14
579,0x51522327d00c57038b54a7bdcb0350b62529603b,8,8,16,8,8,0
580,0x5ba70e858e5abcc6cd74d2c8a5e8be43c23dcb29,8,8,16,8,8,0
581,0x2d3f495f0e2370a68b60cebb4406cbc0be3d2145,11,5,16,11,5,6
582,0x26d7b4fe67f4601643304b5023b3caf3a72e8504,8,8,16,8,8,0
583,0xf41eaf49685497d422c1be1ba62cd25f52e87547,8,8,16,8,8,0
584,0xd6a6e5bcd43caf9d8702a151f53b1f07aa1765f7,8,8,16,8,8,0
585,0xbd5ce92b7e3f3bb4b016f3e5a2c5ecc52eb8e0b4,8,8,16,8,8,0
586,0x1aa0c6c17953d253e2b076d06ed5c4a61d7a88fc,8,8,16,8,8,0
587,0x002cfce7088b9711d1df63e48ebc99c3c1b03c3d,8,8,16,8,8,0
588,0x3e847015084b182dd47aad0e95e005c51e1fe715,16,0,16,16,0,16
589,0x537038d516e7e71bff78a555799ce0daa01e79a1,8,8,16,8,8,0
590,0xc68324cd902bb6189db135e28c64aa332fb76680,8,8,16,8,8,0
591,0xce46a97f4669cbb4001e424536f1d2f3567f6969,8,8,16,8,8,0
592,0x8efef6b061bda1a1712db316e059cbc8ebdcae4d,8,8,16,8,8,0
593,0x25b6819cea79759f93206b5fb3ce7f62a6823e43,10,6,16,10,6,4
594,0x606b48d6b2f4b168f99e1bd47b382c8e403f15ba,8,8,16,8,8,0
595,0xe0c13b28698397521b5eb7e93c9695bee72b4cf1,8,8,16,8,8,0
596,0xffdef5e9eeaceac0800a2f784105105dbaf1d884,8,8,16,8,8,0
597,0x40b6a6321c52ad83631259a651283e4eaf942023,8,8,16,8,8,0
598,0xe5691dfc88e01c16f46560e1a5e6a5ebf0678bf9,8,8,16,8,8,0
599,0x368993ccaac83c863a42569420682df14d8fec4a,13,3,16,13,3,10
600,0x09261c4afa04fc9e3fa39cbd8137a5423d40b6f2,8,8,16,7,7,0
601,0x314efdc75b58e1e09c187ac3cee9e75a42d4590d,8,8,16,8,8,0
602,0x5b94f066d207f9a087610ff8b5c490521cfafba5,9,7,16,9,7,2
603,0x82e38f1a06fd2692ab9275bde75092341b8f187c,10,6,16,10,6,4
604,0xdd175215c2f0c471b0468c87ac7b0ca5d2d6fd90,8,8,16,8,8,0
605,0xb5e14dcf2520d154606254094f32c8d32d509115,8,8,16,8,8,0
606,0x22ba1e3ef17609151fb322cfca979fe0d85248f7,8,8,16,8,8,0
607,0x3c2b600bc5bbba74b2b9edf5e9f12e72240266e1,8,8,16,8,8,0
608,0x3bf5d0f6da7c05ee7350702a34bf58610c8e1a1b,9,7,16,7,5,2
609,0x53237a2b2203c57dc0e9a3b71190cd1a71a553de,8,8,16,8,8,0
610,0x13a183918bec3934db86a8fa870d094a3ec0d647,8,8,16,8,8,0
611,0x36cfb14435133753c0b51c6f8c072afb32c91063,8,8,16,8,8,0
612,0xc591c6592a797886650c43cd12aaaae05aafa50a,8,8,16,8,8,0
613,0xf0f2bb10f0e706128b270becdfd42663aac74154,8,8,16,8,8,0
614,0x5ad83911709fdd78651273919e43d4251c48a622,8,8,16,8,8,0
615,0x571f60366cfb3088dcd911fa9c9a3de13bfa0e22,8,8,16,8,8,0
616,0x84eeb7db3f93feb5a8a98f56dabb970a6797c187,8,8,16,8,8,0
617,0xb258a4dbfdffaa0e2a607bc3bb8e5aef3022afa7,8,8,16,8,8,0
618,0x7b04a23862d02dbea5cd75c9bf196b059c894146,8,8,16,8,8,0
619,0x4df59aa14c75ef409f6779387159fd4cfa79ec8a,8,8,16,8,8,0
620,0x5f3df357144f748d7d53f30719a6e4040e2c7d04,8,8,16,8,8,0
621,0x9985700d3e216562740c6a8e27469efc19d55510,8,8,16,8,8,0
622,0xfa4d3cd41555d3a0fafd4a97e9ba91882a2f4755,8,8,16,8,8,0
623,0x7d479d00712d65f4849a711da4864843cebf83ae,8,7,15,8,7,1
624,0x18ee2518337e7f845f37bba4bc159f0e703de9a5,8,7,15,8,7,1
625,0x2a578a939bdc5486fa8c4f0ef865b71cca03ab7a,14,1,15,14,1,13
626,0x6432d2bca1dab4ad3b695e09ac70358bad4fb1b1,8,7,15,8,7,1
627,0x3f2c35b409863830ec11d84d0334322e0e97a920,8,7,15,8,7,1
628,0x369e330eadd29a3f48663b38b1607b27b9e5dfeb,15,0,15,15,0,15
629,0x194a55cd4c58a01eac8ff299470010764c8697d6,12,3,15,11,3,9
630,0xb08f95dbc639621dbaf48a472ae8fce0f6f56a6e,10,5,15,10,5,5
631,0x3abf901f3e0bd6b87a48b7ef9171d474364f1716,8,7,15,8,7,1
632,0xfb794dd075a698a54334265813f97bb57658bb26,9,6,15,9,6,3
633,0xb1bd944671f52699af38e758791f520a60020b11,11,4,15,11,4,7
634,0x3dadf855b9e30e63bee10ec4d92cbfe789e5f8a8,7,7,14,7,7,0
635,0xea34f50a8074bdbb86e545ebffed2d0042195ea1,7,7,14,7,7,0
636,0x48e28d61547fd8343325c31f129062e2549051ab,7,7,14,7,7,0
637,0x05063421b914020dbac2bc004c9f2111fff937ba,7,7,14,7,7,0
638,0x083cbc7944a5024662ca19f490e04138882c1d2a,7,7,14,7,7,0
